here are my supabase tables:

"table_name","column_name","data_type","is_nullable","column_default"
                ? `$${line.personal_total.toFixed(2)}`
                : "N/A";
            const backendVal = line.backend_value || 0;
            const backendPerc = line.backend_percentage;
            const backendDisplay =
              backendPerc !== null && !isNaN(backendPerc)
                ? `$${backendVal.toFixed(2)} (${backendPerc}%)`
                : "N/A";
            const overdueLine = lineHasOverdue(line);
            let maxDays = overdueLine ? getMaxOverdueDaysForLine(line) : 0;
            if (overdueLine) maxDays = maxDays - 90;
            const lineStatus =
              overdueLine && !line.backend_is_paid
                ? `Overdue (${maxDays} days)`
                : line.backend_is_paid
                ? "Paid"
                : "Unpaid";
            const rowClass = line.backend_is_paid
              ? "bg-green-100"
              : overdueLine
              ? "bg-red-100"
              : "";

            return (
              <React.Fragment key={line.id}>
                <TableRow className={rowClass}>
                  <TableCell>
                    <Button
                      size="sm"
                      variant="plain"
                      onClick={() => toggleAgentExpand(line)}
                    >
                      {isExpanded ? (
                        <ChevronUpIcon className="h-5 w-5" />
                      ) : (
                        <ChevronDownIcon className="h-5 w-5" />
                      )}
                    </Button>
                  </TableCell>
                  <TableCell>
                    <Checkbox
                      checked={line.backend_is_paid}
                      onChange={() => togglePaid(line)}
                    />
                  </TableCell>
                  <TableCell>
                    {overdueLine ? (
                      <span className="text-red-700 font-bold">
                        {line.name}
                      </span>
                    ) : (
                      line.name
                    )}
                  </TableCell>
                  <TableCell>{line.accounts}</TableCell>
                  <TableCell>{personalTotalDisplay}</TableCell>
                  <TableCell>{backendDisplay}</TableCell>
                  <TableCell>{lineStatus}</TableCell>
                </TableRow>
                {isExpanded && (
                  <TableRow>
                    <TableCell colSpan={7} className="bg-gray-50">
                      <div className="p-4">
                        <h4 className="font-bold mb-2">
                          Sales Details (Backend)
                        </h4>
                        <Table striped>
                          <TableHead>
                            <TableRow>
                              <TableHeader />
                              <TableHeader>Order #</TableHeader>
                              <TableHeader>Customer Name</TableHeader>
                              <TableHeader>Address</TableHeader>
                              <TableHeader>Plan</TableHeader>
                              <TableHeader>Install Date</TableHeader>
                              <TableHeader>Personal Comm</TableHeader>
                              <TableHeader>Status</TableHeader>
                            </TableRow>
                          </TableHead>
                          <TableBody>
                            {(line.details || []).map((acc, idx) => {
                              if (acc.white_glove_entry_id) {
                                const w = wgeMap[acc.white_glove_entry_id];
                                if (!w) return null;
                                const personalComm = `$${(
                                  acc.personal_commission || 0
                                ).toFixed(2)}`;
                                const installDate = w.install_date
                                  ? new Date(w.install_date).toLocaleDateString()
                                  : "N/A";
                                const isPaid = w.backend_paid;
                                let status = "Unpaid";
                                if (isPaid) {
                                  status = "Paid";
                                } else if (isOverdue(w.install_date)) {
                                  status = `Overdue (${
                                    getOverdueDays(w.install_date) - 90
                                  } days)`;
                                }
                                return (
                                  <TableRow
                                    key={idx}
                                    className={
                                      isPaid
                                        ? "bg-green-50"
                                        : status.startsWith("Overdue")
                                        ? "bg-red-50"
                                        : ""
                                    }
                                  >
                                    <TableCell>
                                      <Checkbox
                                        checked={isPaid}
                                        onChange={() =>
                                          toggleAccountPaid(
                                            line,
                                            "white",
                                            w.id
                                          )
                                        }
                                      />
                                    </TableCell>
                                    <TableCell>{w.order_number}</TableCell>
                                    <TableCell>{w.customer_name}</TableCell>
                                    <TableCell>
                                      {(w.customer_street_address || "") +
                                        " " +
                                        (w.customer_city || "") +
                                        " " +
                                        (w.customer_state || "")}
                                    </TableCell>
                                    <TableCell>
                                      {w.internet_speed || "N/A"}
                                    </TableCell>
                                    <TableCell>{installDate}</TableCell>
                                    <TableCell>{personalComm}</TableCell>
                                    <TableCell>{status}</TableCell>
                                  </TableRow>
                                );
                              } else if (acc.fidium_white_glove_id) {
                                const f = fwgMap[acc.fidium_white_glove_id];
                                if (!f) return null;
                                const personalComm = `$${(
                                  acc.personal_commission || 0
                                ).toFixed(2)}`;
                                const installDate = f.install_date
                                  ? new Date(f.install_date).toLocaleDateString()
                                  : "N/A";
                                const isPaid = f.backend_paid;
                                let status = "Unpaid";
                                if (isPaid) {
                                  status = "Paid";
                                } else if (isOverdue(f.install_date)) {
                                  status = `Overdue (${
                                    getOverdueDays(f.install_date) - 90
                                  } days)`;
                                }
                                return (
                                  <TableRow
                                    key={idx}
                                    className={
                                      isPaid
                                        ? "bg-green-50"
                                        : status.startsWith("Overdue")
                                        ? "bg-red-50"
                                        : ""
                                    }
                                  >
                                    <TableCell>
                                      <Checkbox
                                        checked={isPaid}
                                        onChange={() =>
                                          toggleAccountPaid(
                                            line,
                                            "fidium",
                                            f.id
                                          )
                                        }
                                      />
                                    </TableCell>
                                    <TableCell>{f.order_number}</TableCell>
                                    <TableCell>{f.customer_name}</TableCell>
                                    <TableCell>
                                      {f.service_address}
                                    </TableCell>
                                    <TableCell>
                                      {f.requested_services || "N/A"}
                                    </TableCell>
                                    <TableCell>{installDate}</TableCell>
                                    <TableCell>{personalComm}</TableCell>
                                    <TableCell>{status}</TableCell>
                                  </TableRow>
                                );
                              } else {
                                return null;
                              }
                            })}
                          </TableBody>
                        </Table>
                      </div>
                    </TableCell>
                  </TableRow>
                )}
              </React.Fragment>
            );
          })}
        </TableBody>
      </Table>
    </div>
  );
}



// app/protected/dashboard/page.jsx
'use client';

import { useEffect, useState, useMemo } from 'react';
import { createClient } from '@/utils/supabase/client';
import { Button } from '@/components/button';

export default function DashboardPage() {
  const supabase = useMemo(() => createClient(), []);
  const [profile, setProfile] = useState(null);
  const [stats, setStats] = useState({ monthly: 0, yearly: 0 });
  const [loading, setLoading] = useState(true);

  useEffect(() => {
    (async () => {
      const {
        data: { session }
      } = await supabase.auth.getSession();
      if (!session) {
        // No session, redirect or show message
        setLoading(false);
        return;
      }
      const userId = session.user.id;

      const { data: profileData } = await supabase.from('profiles').select('*').eq('id', userId).single();
      if (!profileData) {
        setLoading(false);
        return;
      }
      setProfile(profileData);

      // Example: Fetch current month's and year's total personal commissions
      const now = new Date();
      const year = now.getFullYear();
      const month = now.getMonth() + 1;

      // monthly personal totals from payroll_reports for this user
      const { data: monthlyData } = await supabase
        .from('payroll_reports')
        .select('personal_total')
        .eq('agent_id', userId)
        .gte('created_at', `${year}-${month}-01`)
        .lt('created_at', `${year}-${month + 1}-01`); // simplistic monthly range

      // yearly personal totals
      const { data: yearlyData } = await supabase
        .from('payroll_reports')
        .select('personal_total')
